Term	es	nes	pval	fdr	gene_set_size	matched_size	genes	DRUG
cluster_2	0.11398234897153485	2.134653694525313	0.003177124702144559	0.006417541279497292	465	262	ECH1,SQSTM1,MVP,KLHDC2,KLHL24,PNRC1,SPSB3,ING4,IL13RA1,IGBP1,UBE2L6,CEBPD,TRIM38,LAMP2,ARID5B,MPST,HCFC1R1,SCNN1A,SAT1,GNPDA1,YPEL5,VGLL4,GLTSCR2,CAMLG,INADL,BTG1,GABARAPL1,RPL18,MGST3,TAX1BP1,RAB7A,ABCC5,NENF,MYOF,HIGD2A,CSNK1A1,FILIP1L,KIAA1462,TRADD,DECR1,SH3BGRL,TOX4,PINK1,UBE2H,CAST,PLEKHA1,PPP2R3A,PDCD6,UBXN1,IGFBP5,DAB2,SASH1,CDKN1B,MXI1,MBTPS1,WIPI2,CD46,SLC38A2,EIF4A2,TNFSF10,KRT8,IST1,LGALS3,HIST1H2BD,EIF4B,SCAMP1,RPL13A,MAP3K13,NPC2,DCAF6,PGRMC2,ZFAND6,EPS8,LEPROT,SPINT1,SERINC3,CRBN,NME3,TTC9,HEBP2,PAWR,TMEM59,ITM2B,STK38,ANXA11,TMEM159,ME1,BLVRB,KLK8,SPTSSA,RALGPS2,JUN,TCEAL1,POLR1D,NTAN1,TACSTD2,RPL15,SH3YL1,H2AFJ,GPR110,GULP1,TJP1,RPS14,GSTK1,PAIP1,FAM127B,SKAP2,QPRT,HTATIP2,SCAND1,CD55,TPT1,SLC16A4,FXYD3,CYBRD1,HDLBP,HIST1H2AC,CDC42EP3,NACA,EIF1,ATP5G2,MLLT4,CYB5A,GATA3,MLPH,EEF2,CHMP1B,CTNND1,TLE1,PLA2G16,MAP2,PIR,ALDH3A2,SCD,HEG1,SRRM2,H1FX,COBL,SNAP23,ATF4,WFDC2,EIF3F,KRCC1,BTF3,TGFB2,APP,UBE2D1,PRSS22,PCDH7,LYN,PERP,LCN2,USP3,RARRES1,CD9,CDK14,TDP2,MTUS1,ELF3,CITED2,ASS1,BFAR,KLK7,NFKBIA,KYNU,COX7A2L,MYO6,PDLIM5,RNF13,ARL6IP5,PKP2,RABGAP1L,MYL12A,GLUL,CTSB,KRT19,RPL13,RAB11FIP1,LITAF,CDKN2B,PPP1R15A,TSG101,MAP4K3,IFI16,PPT1,DYNLRB1,CD47,CTDSPL,RHOBTB3,HIST1H1C,ATP6V1G1,SRI,DDX17,TSPO,NR0B1,RASAL2,SCRN1,EIF3H,EIF3E,KDELR1,PALLD,PPAP2B,OSGIN2,RAB25,TBC1D1,STEAP4,NFE2L2,KLF5,TM4SF1,WWP1,VAMP8,TRAM1,SLC20A2,VGLL3,CASP4,LIMCH1,BPGM,EIF2S3,NT5C2,H1F0,ADD3,SNX6,ASPH,KRT13,ZFAND5,RIPK2,SERPINB6,RNF7,KRT18,BATF,HEBP1,ZBED2,IGFBP3,GOLPH3,IL6ST,CCDC6,RPL3,PTTG1IP,TPD52L1,STAU1,YWHAZ,VGLL1,CAV1,PDLIM1,MIR22HG,CHKA,CLIP4,SERPINB1,VAMP3,NAMPT,TMEM106B,PHACTR2,RARRES3,EHF,STK3,EHBP1,TP53BP2,COPS2,ATXN7L3B,ST3GAL1,INHBB,WWC1	GSK-1904529A
cluster_3	0.08424870466320947	1.3482206570687636	0.12965964343598055	0.13135904806471022	299	193	MVP,LRP10,PNRC1,ING4,GRN,TRIM38,SCNN1A,SAT1,PSAP,TRIM2,GLTSCR2,BTG1,CIR1,GABARAPL1,MGST3,FOXO3,MYOF,EIF3L,PPCS,FILIP1L,SH3BGRL,AHNAK,MAP2K7,TIMP2,CD63,EPN2,UBE2H,PLEKHA1,PDCD6,CADM4,FAM134B,ZKSCAN1,MBTPS1,SLC38A2,CDIPT,EPB41L1,DAZAP2,N4BP2L2,CAPG,SEZ6L2,LGALS3,MYH14,HIST1H2BD,RPL13A,CALCOCO2,SMARCA1,OPTN,EPS8,PHF20,NME3,SLC35E1,PAWR,ALDH7A1,GSN,TMEM59,ERP44,ITM2B,SERINC1,DHRS3,ANXA11,TFG,KLK8,FZD2,CSNK1D,TACSTD2,EFR3A,H2AFJ,GPR110,GSTK1,BMPR2,CTSH,CAMK2N1,ALDH3B1,PAM,QPRT,SOX4,CD55,FXYD3,CYBRD1,LAMP1,PTOV1,HIST1H2AC,TACC1,FBXO9,CAV2,CDC42EP3,S100A14,GNAQ,ABI1,GATA3,MLPH,PARP4,NEDD9,TLE1,RTN3,PRSS8,PLA2G16,HEG1,RAP2B,RAD50,RNF24,SNAP23,WFDC2,MGAT4B,TGFB2,STX16,UBE2D1,HIPK2,PCDH7,PERP,LCN2,CUL5,SPTBN1,CD9,BSG,ELF3,CITED2,KLHDC3,ASS1,KLK7,ERP29,MYO6,PDLIM5,RNF13,MYO1C,PKP2,PPL,CCNL1,RABGAP1L,KRT19,KAT6B,APOBEC3C,SKIL,PPP1R15A,ARPC3,DNAJB6,TIMP3,SVIL,RHOBTB3,HIST1H1C,ABCC1,SRI,RUFY1,NINJ1,NEAT1,KDM5B,TFPI,ATP5O,PPP1CB,DECR2,BEST1,KLF5,GBAS,CASP4,TMC5,REPIN1,AUP1,ADAM10,PCYT1A,LRRC42,GDE1,KRT13,MBNL2,BATF,PPP4R2,DSP,BRD8,IGFBP3,TAF7,NPEPPS,MYCBP2,PTTG1IP,LTBP3,PDLIM1,RNF216,CD59,SERPINB1,TMEM66,ACBD3,PPP1R12A,TMEM106B,PHACTR2,RARRES3,REST,GOLGA3,COPS2,LMO7,JUNB,TSPAN3,REEP5,MST4,NR1D2,MAP4K5	GSK-1904529A
cluster_1	0.11162367044718786	1.4134681608591266	0.09646494907130018	0.1504111237382178	239	119	TRAPPC6A,GRN,CLSTN3,TUBA1A,HCFC1R1,CES2,PSAP,CTSD,CIR1,GABARAPL1,TM7SF2,MAGED2,RNF44,ANXA4,CTSA,FAM114A1,SH3BGRL,TIMP2,SLC29A3,IGFBP5,DAB2,FAM134B,ZKSCAN1,GOLGA2,SNCG,PTPRF,KRT8,SEZ6L2,MYH14,RPL28,OBSL1,MSLN,NME3,GSN,TNFRSF21,TMEM59,FOS,ITM2B,DHRS3,PTGIS,MMP14,ADAMTSL4,XAF1,KLK5,ZDHHC7,GSTK1,FBXO2,FAM127A,CTSH,CAMK2N1,ALDH3B1,SOX4,CYBRD1,HIST1H2AC,TACC1,SERF2,TRIM29,NEDD9,CTNND1,MUC1,LAPTM4A,TINAGL1,RPS28,RAB13,EGR1,GATA2,ASAH1,RARRES1,ELF3,KRT7,KLK7,TMEM132A,WBP5,GLUL,KRT19,RPS14P3,SKIL,FN1,NDRG1,CDKN2B,CLU,RBP1,TTC3,DAPK1,RPL36,ERGIC3,TIPARP,LY6E,MUC4,NEAT1,NGFRAP1,BEST1,SRP14,TCEAL4,NCSTN,NDUFS2,LMO4,RPL22,KRT13,ZFAND5,CST6,PCYOX1,IGFBP3,PABPC3,EDIL3,PDLIM1,TAX1BP3,SIK1,SEMA3C,ARFGAP1,NAMPT,RARRES3,UPK2,CYP1B1,CLIC3,CBX6,JUNB,EPS8L2,ALPP	GSK-1904529A
cluster_7	-0.11451243588240886	-1.280792336788949	0.17217076117599678	0.17126520843029053	371	91	DUSP4,CTBP2,CLIC4,NUPR1,NPAT,NUP210,ADAMTS12,MAPK1IP1L,FARP2,MFAP5,IDH2,GADD45A,PKP4,ICMT,USP14,NAP1L1,RAB32,PLCB4,CEP57,PSIP1,SIVA1,INHBA,UNKL,MEX3D,PEX5,CREBZF,STXBP6,XRCC3,TIMELESS,ING2,IGFBP7,RIF1,ERC1,XRCC2,NCAPH2,TYMS,MCAM,ITM2C,RANBP1,RB1,MSH6,H2AFY,FLNC,MATN2,DIAPH3,PPP5C,DIO2,SLC7A1,PRKDC,GSTM4,FN1,UBE2I,DDX11,NF2,CLSPN,CPA4,H2AFX,RFC1,CCDC85B,DOCK10,TPM1,BOK,TPD52,VKORC1,DNAJC1,COMMD4,HNRNPUL2,MAP1B,DGKD,RTF1,MBD4,TWSG1,PELP1,MTCH1,HTATSF1,PAICS,AXL,MAZ,CDC42EP1,EPAS1,RRP1B,ENAH,RBM25,NNT,CYP1B1,SMCHD1,ROCK2,PLOD1,GOLIM4,SMC6,GLO1	GSK-1904529A
cluster_0	-0.12152893171183499	-1.2877658479193166	0.16843553459119498	0.25076457682334957	275	82	CYB5R3,CSNK1A1,CCDC25,SAP18,HEXB,TAOK1,NCF2,MYO1B,USP14,ATP5H,GRSF1,GNAS,DYNC1I2,VAPB,UBQLN2,NDUFA5,HSPB11,WIPF2,BNIP3L,INHBA,COX5B,EIF4EBP2,MEAF6,HNRNPD,PHTF1,FNBP1,AGFG1,IGFBP7,UBE2J1,SOD1,HSPA4,TYMS,PRDX2,CMAS,VDAC1,CDK2AP2,RNASEH2B,LSM4,ZC3H15,DIAPH3,M6PR,CEP70,GSTM4,MRPL33,VPS4B,IFT57,TDG,CCDC85B,TPM1,GADD45GIP1,TMEM14B,MDH1,SMC4,SCP2,ASAP2,SUMO1,CYFIP1,HINT1,H1F0,NDUFS7,SNX6,POLR2A,NRCAM,SCFD1,H2AFV,MAP7D3,PAICS,NR3C1,AXL,MAP3K7,WWC2,SMAP1,NDUFA13,NDUFA4,STK3,CTBP1,DDX27,CYP1B1,GSTM3,PTPN11,GOLIM4,NOL7	GSK-1904529A
cluster_4	-0.22211993304711192	-1.4059141344821453	0.10265628120631116	0.3145402566318729	142	28	CLIC4,NUPR1,PKP4,NAP1L1,MT1X,NMU,BUB1,DNAJB4,ALDH2,PTMS,DIAPH3,GPX3,TBCA,RPL36,CACYBP,TPM1,SMC4,BEST1,CALM3,ZFR,H2AFV,SNHG3,COX8A,ENAH,CYP1B1,ASNS,MTMR12,TOP1	GSK-1904529A
cluster_0	-0.24198840082855205	-2.571933746288571	0.0	0.00019984678413216534	275	82	HNRNPD,GNAS,POLR2A,NCF2,DYNC1I2,SNX6,CCDC25,ZC3H15,GSTM4,EIF4EBP2,NDUFA5,VDAC1,MYO1B,SCP2,SAP18,NRCAM,BNIP3L,NR3C1,INHBA,CCDC85B,CTBP1,CYFIP1,H1F0,VAPB,IGFBP7,UBE2J1,SMAP1,MAP7D3,CYP1B1,WWC2,CYB5R3,DIAPH3,FNBP1,NDUFA13,HSPB11,NDUFS7,STK3,GADD45GIP1,AGFG1,USP14,PAICS,GOLIM4,GSTM3,AXL,UBQLN2,HEXB,MEAF6,NDUFA4,WIPF2,PRDX2,IFT57,SUMO1,VPS4B,HINT1,TYMS,TPM1,HSPA4,PHTF1,COX5B,CDK2AP2,SCFD1,ATP5H,ASAP2,M6PR,PTPN11,CEP70,GRSF1,DDX27,MRPL33,LSM4,CMAS,MAP3K7,RNASEH2B,SMC4,NOL7,CSNK1A1,TAOK1,MDH1,SOD1,H2AFV,TMEM14B,TDG	HG-5-88-01
cluster_7	-0.20517966447008365	-2.29051296492365	0.000785700255352583	0.0010991573127269094	371	91	EPAS1,NUPR1,BOK,CDC42EP1,CTBP2,MEX3D,ICMT,GADD45A,NCAPH2,HTATSF1,GSTM4,DUSP4,ADAMTS12,MSH6,RFC1,CEP57,NF2,DOCK10,RANBP1,ROCK2,CLSPN,DGKD,MAP1B,HNRNPUL2,H2AFX,RB1,CREBZF,INHBA,CCDC85B,RIF1,STXBP6,SLC7A1,NNT,CLIC4,PRKDC,FN1,IGFBP7,PPP5C,RTF1,CYP1B1,DIAPH3,ERC1,UBE2I,USP14,PAICS,ENAH,COMMD4,GOLIM4,FLNC,FARP2,AXL,MCAM,MTCH1,MBD4,SMC6,TIMELESS,ING2,PEX5,DIO2,MFAP5,NPAT,ITM2C,TPD52,TYMS,TPM1,PKP4,RAB32,GLO1,MAPK1IP1L,H2AFY,TWSG1,MAZ,XRCC2,XRCC3,UNKL,DDX11,VKORC1,PELP1,PLCB4,CPA4,PLOD1,SMCHD1,RRP1B,NAP1L1,IDH2,SIVA1,NUP210,RBM25,MATN2,DNAJC1,PSIP1	HG-5-88-01
cluster_1	0.18862020332607138	2.387105759905412	0.0003969829297340214	0.0014010741568535878	239	119	TIPARP,TRAPPC6A,ANXA4,NCSTN,NAMPT,GRN,HIST1H2AC,CTNND1,CAMK2N1,GABARAPL1,ITM2B,ZKSCAN1,KRT8,MUC1,EGR1,IGFBP5,ASAH1,EPS8L2,SNCG,NDUFS2,DAPK1,GOLGA2,JUNB,ADAMTSL4,TNFRSF21,GSN,ELF3,GLUL,DHRS3,XAF1,MYH14,SH3BGRL,CLSTN3,ALDH3B1,SRP14,LY6E,CDKN2B,RAB13,OBSL1,FAM114A1,TMEM59,GSTK1,NDRG1,PDLIM1,MAGED2,CES2,FOS,PTGIS,GATA2,KLK5,RNF44,TRIM29,ERGIC3,PTPRF,CTSD,TCEAL4,ZFAND5,TAX1BP3,RPL22,TACC1,HCFC1R1,ALPP,SKIL,MUC4,TIMP2,FBXO2,SOX4,FAM127A,MMP14,NEDD9,BEST1,KRT13,SEZ6L2,RARRES3,KRT7,SIK1,CYBRD1,FAM134B,FN1,UPK2,MSLN,KRT19,PSAP,LAPTM4A,DAB2,CIR1,CYP1B1,PCYOX1,NEAT1,RPS28,TMEM132A,CLIC3,RPL28,TM7SF2,CLU,CBX6,CTSA,RBP1,SEMA3C,KLK7,TTC3,TUBA1A,TINAGL1,SERF2,SLC29A3,CST6,CTSH,RARRES1,IGFBP3,ARFGAP1,EDIL3,LMO4,NME3,PABPC3,ZDHHC7,RPL36,WBP5,NGFRAP1,RPS14P3	HG-5-88-01
cluster_4	-0.3318171894330584	-2.0948040876831753	0.0032032032032032033	0.002764547180494954	142	28	NUPR1,CACYBP,PTMS,BEST1,ALDH2,CLIC4,TBCA,ASNS,CYP1B1,NMU,DIAPH3,ENAH,GPX3,CALM3,ZFR,TPM1,MTMR12,PKP4,TOP1,SNHG3,BUB1,DNAJB4,MT1X,RPL36,COX8A,SMC4,NAP1L1,H2AFV	HG-5-88-01
cluster_2	0.08785199078010045	1.6253881827848629	0.036565656565656565	0.05929545985255363	465	262	MVP,NFE2L2,KLHDC2,SQSTM1,NFKBIA,ECH1,NAMPT,ALDH3A2,HIST1H2BD,KLHL24,YPEL5,ING4,HIST1H2AC,VGLL4,TSG101,PNRC1,TACSTD2,TP53BP2,CTNND1,UBE2H,GABARAPL1,ITM2B,UBE2L6,SPSB3,KRT8,TBC1D1,ZBED2,IGFBP5,GLTSCR2,CHMP1B,SCNN1A,CD47,FAM127B,MLLT4,EIF4A2,CEBPD,TNFSF10,JUN,INADL,SCRN1,MPST,PINK1,PAIP1,TTC9,RASAL2,MBTPS1,RPL15,ME1,LAMP2,TCEAL1,PGRMC2,CD55,SRRM2,ELF3,TPT1,GLUL,MLPH,SH3BGRL,MXI1,WIPI2,DCAF6,HEG1,WFDC2,CDKN2B,ST3GAL1,INHBB,SLC20A2,TLE1,TJP1,NR0B1,SNX6,BLVRB,PPP1R15A,TMEM59,SERPINB1,CYB5A,GSTK1,ASPH,ARID5B,PDLIM1,CD9,PDLIM5,HIST1H1C,CTDSPL,LGALS3,IGBP1,KDELR1,PPAP2B,KIAA1462,RIPK2,PERP,UBXN1,TOX4,CDK14,ATP5G2,ANXA11,SPINT1,MYL12A,ATF4,MGST3,BTF3,MAP3K13,MAP2,SPTSSA,UBE2D1,ZFAND5,GPR110,APP,RAB7A,HCFC1R1,EIF3F,IFI16,STEAP4,PALLD,PKP2,SAT1,SNAP23,SRI,LCN2,PCDH7,SLC38A2,RAB25,IST1,TRADD,BPGM,MYO6,FILIP1L,CDC42EP3,GATA3,KRT13,CAMLG,SERINC3,H1F0,NENF,RARRES3,HDLBP,BTG1,CYBRD1,CAST,ASS1,LIMCH1,PRSS22,KYNU,COX7A2L,MYOF,EEF2,KRCC1,KRT19,VGLL1,ARL6IP5,DAB2,DDX17,FXYD3,POLR1D,CTSB,TPD52L1,TMEM159,VGLL3,RPL13A,PDCD6,ABCC5,USP3,TM4SF1,CRBN,PPP2R3A,ATXN7L3B,CD46,TMEM106B,PHACTR2,LYN,STK38,TGFB2,TAX1BP1,PTTG1IP,LEPROT,STK3,SCAMP1,RPL3,BATF,VAMP3,CASP4,RABGAP1L,DYNLRB1,HEBP2,SCAND1,HTATIP2,RPL13,ATP6V1G1,EIF4B,SERPINB6,RPL18,IL6ST,NPC2,BFAR,GOLPH3,KRT18,MIR22HG,EIF1,HIGD2A,RAB11FIP1,QPRT,IL13RA1,EPS8,EIF3H,SASH1,CITED2,KLK7,SH3YL1,H1FX,PAWR,LITAF,STAU1,HEBP1,KLK8,TRAM1,GNPDA1,WWP1,COPS2,NTAN1,PPT1,CDKN1B,RHOBTB3,RALGPS2,RPS14,EHF,TSPO,VAMP8,PLA2G16,SKAP2,RARRES1,IGFBP3,YWHAZ,KLF5,EHBP1,ADD3,CLIP4,TRIM38,RNF13,CAV1,SLC16A4,NME3,GULP1,MTUS1,RNF7,NACA,COBL,EIF2S3,H2AFJ,EIF3E,CCDC6,SCD,PIR,OSGIN2,CHKA,MAP4K3,PLEKHA1,WWC1,NT5C2,CSNK1A1,TDP2,ZFAND6,DECR1	HG-5-88-01
cluster_3	0.07606217616580226	1.2179691830608863	0.21114831593460706	0.21486472962604664	299	193	LRP10,MVP,S100A14,HIST1H2BD,PPL,ING4,GRN,HIST1H2AC,REEP5,PNRC1,TACSTD2,OPTN,CAMK2N1,UBE2H,KDM5B,GABARAPL1,ITM2B,ZKSCAN1,PRSS8,GLTSCR2,SCNN1A,ADAM10,EPN2,SMARCA1,JUNB,MBTPS1,GSN,CD55,HIPK2,ELF3,DHRS3,AHNAK,MYH14,MLPH,SH3BGRL,NINJ1,ALDH3B1,MAP2K7,HEG1,WFDC2,APOBEC3C,TLE1,EPB41L1,PPP1R15A,PPP4R2,TRIM2,BSG,TMEM59,SERPINB1,GSTK1,PDLIM1,CD9,PDLIM5,HIST1H1C,LGALS3,CDIPT,PERP,MAP4K5,ANXA11,PPP1CB,N4BP2L2,CADM4,MGST3,RAD50,BRD8,UBE2D1,GPR110,TACC1,PAM,SKIL,MGAT4B,PKP2,RUFY1,TIMP2,SAT1,SNAP23,SERINC1,SRI,SOX4,CSNK1D,LCN2,PCDH7,NEDD9,SLC38A2,BEST1,DSP,SVIL,BMPR2,KLHDC3,MYO6,FILIP1L,CDC42EP3,REST,GATA3,EIF3L,KRT13,SEZ6L2,FBXO9,LRRC42,MBNL2,RNF24,RARRES3,EFR3A,PTOV1,BTG1,CYBRD1,RAP2B,TIMP3,ASS1,FAM134B,CAPG,MYOF,KRT19,PSAP,FOXO3,ACBD3,ABCC1,RTN3,CIR1,FXYD3,RPL13A,PDCD6,CAV2,PPP1R12A,TMEM106B,NEAT1,PHACTR2,ABI1,KAT6B,TGFB2,PTTG1IP,CALCOCO2,BATF,PCYT1A,PARP4,CASP4,CD63,RABGAP1L,TMC5,NR1D2,RNF216,SPTBN1,QPRT,DAZAP2,EPS8,CITED2,KLK7,MYCBP2,PAWR,KLK8,ALDH7A1,LMO7,TFPI,MST4,COPS2,STX16,CD59,GBAS,PHF20,RHOBTB3,DECR2,REPIN1,CTSH,TAF7,PLA2G16,IGFBP3,KLF5,LAMP1,LTBP3,DNAJB6,CCNL1,PPCS,TMEM66,ARPC3,GDE1,ERP29,TRIM38,RNF13,FZD2,NME3,MYO1C,H2AFJ,CUL5,ERP44,SLC35E1,NPEPPS,PLEKHA1,GOLGA3,TFG,AUP1,ATP5O,GNAQ,TSPAN3	HG-5-88-01
cluster_0	-0.2846906929267532	-3.049590140963214	0.0	0.0	275	82	NDUFA5,HNRNPD,CCDC85B,GNAS,CEP70,ZC3H15,MYO1B,NCF2,EIF4EBP2,GADD45GIP1,DIAPH3,CSNK1A1,TYMS,POLR2A,GSTM4,AGFG1,PAICS,HSPB11,VDAC1,UBQLN2,PRDX2,IGFBP7,INHBA,NRCAM,CCDC25,RNASEH2B,STK3,SUMO1,SAP18,USP14,UBE2J1,H1F0,PHTF1,TAOK1,MAP7D3,NDUFS7,HSPA4,GOLIM4,CYB5R3,LSM4,VAPB,MAP3K7,ASAP2,NR3C1,NDUFA4,COX5B,NDUFA13,IFT57,FNBP1,WIPF2,TDG,BNIP3L,CMAS,GRSF1,AXL,SMC4,CTBP1,MEAF6,SCFD1,SNX6,HINT1,VPS4B,PTPN11,HEXB,DYNC1I2,TMEM14B,CYP1B1,SCP2,CYFIP1,DDX27,MRPL33,NOL7,WWC2,TPM1,SMAP1,M6PR,ATP5H,H2AFV,CDK2AP2,MDH1,SOD1,GSTM3	HG-6-64-01
cluster_2	-0.17004989996901687	-3.144124441547335	0.0	0.0	465	262	ECH1,ING4,ARID5B,SRRM2,KIAA1462,UBXN1,UBE2L6,KLHL24,YPEL5,TACSTD2,IL13RA1,PNRC1,CEBPD,RPL18,INADL,KLHDC2,TBC1D1,PDLIM5,ME1,MAP2,KRT8,ATXN7L3B,MAP3K13,SPSB3,MLLT4,PKP2,SCNN1A,RPS14,NENF,MPST,PCDH7,IST1,ATP5G2,EIF3F,CTNND1,GPR110,CAST,PAIP1,PDCD6,TLE1,UBE2D1,MYOF,GLTSCR2,IGFBP5,ATF4,CTDSPL,GABARAPL1,SLC38A2,LAMP2,PPP2R3A,RASAL2,CASP4,CSNK1A1,SH3BGRL,FILIP1L,COX7A2L,ASPH,FAM127B,SQSTM1,TJP1,HIST1H2BD,MXI1,GNPDA1,ITM2B,RAB7A,ASS1,LCN2,CDK14,HIST1H2AC,NR0B1,H2AFJ,CAMLG,CD55,SPINT1,RARRES3,GLUL,TOX4,CYB5A,DAB2,SCAMP1,ANXA11,RHOBTB3,TRADD,SAT1,RABGAP1L,TNFSF10,FXYD3,HCFC1R1,IGBP1,SCD,EIF1,VGLL1,STK3,NACA,STK38,SCRN1,RPL3,CRBN,ALDH3A2,VGLL3,ZBED2,HDLBP,CDKN2B,SPTSSA,KLK8,GULP1,EIF4A2,PPAP2B,CD46,MVP,WIPI2,TAX1BP1,RIPK2,MBTPS1,EHF,LYN,RPL13,APP,TPT1,CDKN1B,MTUS1,BTG1,KRCC1,LIMCH1,CYBRD1,PHACTR2,RALGPS2,HIST1H1C,TGFB2,TTC9,HEG1,USP3,ST3GAL1,ZFAND6,TMEM59,HIGD2A,CHMP1B,INHBB,BLVRB,TMEM159,ABCC5,MAP4K3,PINK1,OSGIN2,H1F0,NFKBIA,TRIM38,UBE2H,WFDC2,LGALS3,HEBP2,TP53BP2,TDP2,CDC42EP3,TSG101,SASH1,IGFBP3,KLK7,NFE2L2,SLC20A2,DDX17,RNF13,POLR1D,PLEKHA1,PGRMC2,CD9,EIF4B,PPT1,TCEAL1,PLA2G16,RPL15,TPD52L1,MGST3,RPL13A,SNAP23,NTAN1,HEBP1,TRAM1,EPS8,PAWR,LEPROT,CITED2,DECR1,ELF3,VGLL4,LITAF,BTF3,PERP,RNF7,PALLD,PPP1R15A,KYNU,EIF3H,EEF2,NME3,CD47,COBL,SH3YL1,SERINC3,IFI16,WWC1,GATA3,HTATIP2,MIR22HG,RAB25,MLPH,JUN,KRT18,DCAF6,PRSS22,SNX6,GOLPH3,WWP1,H1FX,ZFAND5,NAMPT,SKAP2,VAMP3,QPRT,CHKA,NT5C2,SCAND1,SERPINB1,STAU1,STEAP4,BPGM,ADD3,KDELR1,VAMP8,RARRES1,EIF3E,KRT13,CCDC6,BFAR,YWHAZ,COPS2,TMEM106B,CTSB,MYO6,MYL12A,ARL6IP5,EHBP1,SRI,CAV1,GSTK1,PDLIM1,SERPINB6,SLC16A4,EIF2S3,PIR,NPC2,BATF,KRT19,TSPO,CLIP4,DYNLRB1,TM4SF1,PTTG1IP,KLF5,IL6ST,RAB11FIP1,ATP6V1G1	HG-6-64-01
cluster_3	-0.1972020725388205	-3.165143105275397	0.0	0.0	299	193	ING4,ZKSCAN1,SMARCA1,TRIM2,TACSTD2,PNRC1,MYH14,PDLIM5,PKP2,SCNN1A,BEST1,PRSS8,PCDH7,OPTN,EPN2,RUFY1,GPR110,SKIL,N4BP2L2,PDCD6,TLE1,EIF3L,UBE2D1,MAP2K7,MYOF,SVIL,RAD50,GLTSCR2,FBXO9,GABARAPL1,SLC38A2,BRD8,DHRS3,CASP4,PPP4R2,RAP2B,GRN,SH3BGRL,FILIP1L,SEZ6L2,EPB41L1,CADM4,BMPR2,HIST1H2BD,ITM2B,CAV2,TIMP2,ASS1,TACC1,LCN2,RNF24,HIST1H2AC,H2AFJ,CD55,PHF20,RARRES3,CIR1,ANXA11,RHOBTB3,SAT1,SPTBN1,PPL,PCYT1A,RABGAP1L,FXYD3,KAT6B,S100A14,CDIPT,ERP44,RNF216,CUL5,KLK8,MVP,PPP1CB,MBTPS1,KLHDC3,BTG1,SLC35E1,HIPK2,AHNAK,MYCBP2,CYBRD1,PHACTR2,EFR3A,FZD2,HIST1H1C,TGFB2,CAPG,HEG1,ALDH7A1,MBNL2,FOXO3,CSNK1D,TMEM59,PAM,PSAP,TFPI,BSG,LRP10,TRIM38,UBE2H,CAMK2N1,TMC5,WFDC2,LGALS3,NEAT1,FAM134B,CDC42EP3,IGFBP3,KLK7,DNAJB6,REPIN1,RNF13,PLEKHA1,CD9,PLA2G16,MGST3,GNAQ,ABCC1,RPL13A,SNAP23,MYO1C,CTSH,NINJ1,EPS8,PAWR,REST,PPCS,CITED2,ELF3,NEDD9,MAP4K5,PERP,TFG,TIMP3,PPP1R15A,ACBD3,ALDH3B1,GSN,CCNL1,NME3,ABI1,CALCOCO2,TMEM66,GATA3,KDM5B,ADAM10,MLPH,SERINC1,SOX4,GBAS,LAMP1,MST4,CD63,RTN3,QPRT,APOBEC3C,ERP29,SERPINB1,MGAT4B,LMO7,DECR2,LRRC42,KRT13,REEP5,AUP1,COPS2,TMEM106B,LTBP3,MYO6,GDE1,STX16,SRI,ATP5O,GSTK1,PTOV1,JUNB,NR1D2,PDLIM1,TAF7,DAZAP2,ARPC3,NPEPPS,BATF,KRT19,PARP4,GOLGA3,PTTG1IP,KLF5,PPP1R12A,DSP,CD59,TSPAN3	HG-6-64-01
cluster_1	-0.1520391373332749	-1.937061969790925	0.007172743574417215	0.011060918089417393	239	119	TRAPPC6A,ZKSCAN1,ASAH1,MYH14,CTSD,OBSL1,PTGIS,KRT8,DAPK1,KRT7,RNF44,BEST1,CTNND1,FAM114A1,TRIM29,SKIL,ANXA4,ADAMTSL4,GATA2,IGFBP5,SLC29A3,ERGIC3,PTPRF,GABARAPL1,CES2,DHRS3,GRN,SH3BGRL,SEZ6L2,CLSTN3,SNCG,ITM2B,TNFRSF21,TIMP2,TACC1,HIST1H2AC,RARRES3,TM7SF2,EDIL3,GLUL,CIR1,DAB2,SRP14,RAB13,ALPP,HCFC1R1,FBXO2,NDUFS2,FN1,TCEAL4,CDKN2B,RPL28,MAGED2,RPS28,CYBRD1,MSLN,XAF1,KLK5,NCSTN,TMEM59,LAPTM4A,PSAP,CAMK2N1,GOLGA2,NEAT1,FAM134B,IGFBP3,KLK7,SERF2,UPK2,MUC1,FAM127A,TUBA1A,MUC4,FOS,CTSH,RPL22,ELF3,NEDD9,SIK1,ALDH3B1,NGFRAP1,GSN,EPS8L2,CTSA,NME3,MMP14,CBX6,SEMA3C,CST6,WBP5,TMEM132A,SOX4,LY6E,ZDHHC7,PABPC3,ZFAND5,NAMPT,RPS14P3,NDRG1,RBP1,RARRES1,CYP1B1,KRT13,EGR1,TAX1BP3,ARFGAP1,GSTK1,JUNB,PDLIM1,TINAGL1,LMO4,CLIC3,PCYOX1,TTC3,KRT19,RPL36,CLU,TIPARP	HG-6-64-01
